session_length,discount,user_id,successful,mean_price,min_price,max_price,mean_rating,min_rating,max_rating,prev_success_ratio
142,0,224,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.09
1366,10,224,0,43.4,17.9,78.9,2.4,0.0,4.7,0.09
262,15,224,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.09
0,0,224,0,99.99,99.99,99.99,0.5,0.5,0.5,0.09
1325,0,224,0,79.78,49.99,139.99,2.55,0.4,4.3,0.09
782,10,224,0,217.35,86.28,327.47,2.46,0.9,3.8,0.09
1723,0,224,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.09
1339,10,224,0,79.78,49.99,139.99,2.55,0.4,4.3,0.09
150,0,224,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.09
114,15,224,0,71.85,64.8,78.9,2.5,0.4,4.6,0.09
1071,5,224,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.08
1257,0,224,0,114.17,44.99,189.0,1.37,0.2,3.7,0.08
463,20,224,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.08
0,0,224,0,58.97,58.97,58.97,2.7,2.7,2.7,0.08
1511,5,224,0,114.17,44.99,189.0,1.37,0.2,3.7,0.08
413,5,224,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.08
480,5,224,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.08
273,0,224,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.08
1657,10,224,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.08
0,20,224,0,99.99,99.99,99.99,0.5,0.5,0.5,0.09
583,0,224,0,217.35,86.28,327.47,2.46,0.9,3.8,0.09
1125,0,224,0,79.78,49.99,139.99,2.55,0.4,4.3,0.09
554,0,224,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.08
1961,5,224,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.08
0,20,224,0,553.0,553.0,553.0,4.7,4.7,4.7,0.08
108,0,224,1,553.0,553.0,553.0,4.7,4.7,4.7,0.08
1423,0,224,0,79.78,49.99,139.99,2.55,0.4,4.3,0.09
700,0,224,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.09
214,0,224,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.09
243,0,224,0,71.85,64.8,78.9,2.5,0.4,4.6,0.09
1527,15,224,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.09
1706,5,224,0,79.78,49.99,139.99,2.55,0.4,4.3,0.09
570,0,224,0,217.35,86.28,327.47,2.46,0.9,3.8,0.09
1609,0,224,0,43.4,17.9,78.9,2.4,0.0,4.7,0.09
0,15,224,0,58.97,58.97,58.97,2.7,2.7,2.7,0.09
573,0,224,0,217.35,86.28,327.47,2.46,0.9,3.8,0.09
174,0,224,0,71.85,64.8,78.9,2.5,0.4,4.6,0.09
284,5,224,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.09
95,0,224,0,71.85,64.8,78.9,2.5,0.4,4.6,0.09
1321,0,224,0,43.4,17.9,78.9,2.4,0.0,4.7,0.09
462,10,224,0,217.35,86.28,327.47,2.46,0.9,3.8,0.09
0,0,224,0,58.97,58.97,58.97,2.7,2.7,2.7,0.09
1150,0,224,0,87.63,59.9,129.0,1.97,0.3,4.5,0.09
1247,0,224,0,79.78,49.99,139.99,2.55,0.4,4.3,0.09
978,0,224,0,87.63,59.9,129.0,1.97,0.3,4.5,0.09
1632,20,224,1,84.35,49.99,139.99,2.71,0.4,4.3,0.09
574,10,224,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.09
1078,0,224,0,87.63,59.9,129.0,1.97,0.3,4.5,0.09
84,10,224,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.09
422,0,224,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.09
1226,0,224,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.09
1535,0,224,0,79.78,49.99,139.99,2.55,0.4,4.3,0.09
275,15,224,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.09
501,0,224,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.09
151,15,224,0,151.0,109.0,193.0,0.55,0.1,1.0,0.09
1513,0,224,0,114.17,44.99,189.0,1.37,0.2,3.7,0.09
1425,0,224,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.09
34,10,224,0,71.85,64.8,78.9,2.5,0.4,4.6,0.09
1086,0,224,0,79.78,49.99,139.99,2.55,0.4,4.3,0.09
145,0,224,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.09
0,15,224,0,58.97,58.97,58.97,2.7,2.7,2.7,0.1
0,0,224,0,58.97,58.97,58.97,2.7,2.7,2.7,0.1
625,0,224,0,217.35,86.28,327.47,2.46,0.9,3.8,0.09
1266,0,224,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.09
143,15,224,0,151.0,109.0,193.0,0.55,0.1,1.0,0.1
234,20,224,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.1
0,5,224,0,553.0,553.0,553.0,4.7,4.7,4.7,0.1
448,0,224,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.1
214,0,224,1,69.5,64.8,78.9,3.2,0.4,4.6,0.1
16,0,224,0,71.85,64.8,78.9,2.5,0.4,4.6,0.11
205,15,224,0,151.0,109.0,193.0,0.55,0.1,1.0,0.11
190,20,224,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.11
51,0,224,1,58.97,58.97,58.97,2.7,2.7,2.7,0.11
1162,0,224,0,114.17,44.99,189.0,1.37,0.2,3.7,0.11
0,0,224,0,553.0,553.0,553.0,4.7,4.7,4.7,0.11
402,0,224,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.11
235,0,224,1,58.97,58.97,58.97,2.7,2.7,2.7,0.11
0,20,224,0,99.99,99.99,99.99,0.5,0.5,0.5,0.12
555,0,224,0,217.35,86.28,327.47,2.46,0.9,3.8,0.11
0,5,224,0,99.99,99.99,99.99,0.5,0.5,0.5,0.11
153,0,224,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.11
0,20,224,0,99.99,99.99,99.99,0.5,0.5,0.5,0.11
56,0,224,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.11
1467,0,224,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.11
1242,0,224,0,79.78,49.99,139.99,2.55,0.4,4.3,0.11
1302,20,224,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.11
1106,0,224,0,87.63,59.9,129.0,1.97,0.3,4.5,0.11
255,20,224,1,69.5,64.8,78.9,3.2,0.4,4.6,0.11
1295,0,224,0,87.63,59.9,129.0,1.97,0.3,4.5,0.11
1250,5,224,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.11
0,5,224,0,99.99,99.99,99.99,0.5,0.5,0.5,0.11
1373,5,224,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.11
76,0,224,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.11
633,0,224,0,217.35,86.28,327.47,2.46,0.9,3.8,0.11
100,0,224,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.11
851,0,224,0,87.63,59.9,129.0,1.97,0.3,4.5,0.11
196,0,224,0,151.0,109.0,193.0,0.55,0.1,1.0,0.11
1267,5,224,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.11
400,0,224,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.11
438,0,225,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.0
183,0,225,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.0
684,0,225,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.0
1371,20,225,1,107.88,44.99,189.0,1.4,0.2,3.7,0.33
274,5,225,1,58.97,58.97,58.97,2.7,2.7,2.7,0.5
53,15,225,1,99.99,99.99,99.99,0.5,0.5,0.5,0.6
88,0,225,0,151.0,109.0,193.0,0.55,0.1,1.0,0.67
1836,15,225,1,84.35,49.99,139.99,2.71,0.4,4.3,0.57
77,0,225,0,71.85,64.8,78.9,2.5,0.4,4.6,0.62
429,15,225,1,69.5,64.8,78.9,3.2,0.4,4.6,0.56
0,0,225,0,99.99,99.99,99.99,0.5,0.5,0.5,0.6
140,0,225,0,151.0,109.0,193.0,0.55,0.1,1.0,0.55
1540,20,225,0,114.17,44.99,189.0,1.37,0.2,3.7,0.5
1270,20,225,0,43.4,17.9,78.9,2.4,0.0,4.7,0.46
904,0,225,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.43
176,20,225,1,58.97,58.97,58.97,2.7,2.7,2.7,0.4
156,0,225,0,151.0,109.0,193.0,0.55,0.1,1.0,0.44
861,0,225,0,217.35,86.28,327.47,2.46,0.9,3.8,0.41
1492,20,225,1,107.88,44.99,189.0,1.4,0.2,3.7,0.39
201,10,225,1,165.0,109.0,193.0,0.7,0.1,1.0,0.42
1409,0,225,0,79.78,49.99,139.99,2.55,0.4,4.3,0.45
1352,5,225,0,87.63,59.9,129.0,1.97,0.3,4.5,0.43
76,20,225,0,151.0,109.0,193.0,0.55,0.1,1.0,0.41
1219,5,225,0,43.4,17.9,78.9,2.4,0.0,4.7,0.39
0,0,225,0,58.97,58.97,58.97,2.7,2.7,2.7,0.38
1306,0,225,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.36
168,15,225,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.35
254,0,225,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.37
382,0,225,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
247,0,225,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.34
12,0,225,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.33
1233,0,225,0,114.17,44.99,189.0,1.37,0.2,3.7,0.32
1252,0,225,0,43.4,17.9,78.9,2.4,0.0,4.7,0.31
127,0,225,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.3
1120,0,225,0,87.63,59.9,129.0,1.97,0.3,4.5,0.29
241,15,225,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.29
1578,10,225,1,107.88,44.99,189.0,1.4,0.2,3.7,0.31
1530,5,225,1,107.88,44.99,189.0,1.4,0.2,3.7,0.32
242,20,225,1,69.5,64.8,78.9,3.2,0.4,4.6,0.34
780,15,225,1,221.96,86.28,327.47,2.3,0.9,3.8,0.36
326,0,225,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.38
1148,10,225,1,84.35,49.99,139.99,2.71,0.4,4.3,0.37
40,0,225,0,151.0,109.0,193.0,0.55,0.1,1.0,0.38
252,5,225,1,58.97,58.97,58.97,2.7,2.7,2.7,0.37
1446,0,225,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.39
241,5,225,1,165.0,109.0,193.0,0.7,0.1,1.0,0.38
287,0,225,1,69.5,64.8,78.9,3.2,0.4,4.6,0.39
0,0,225,0,99.99,99.99,99.99,0.5,0.5,0.5,0.4
418,0,225,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.4
964,10,225,0,43.4,17.9,78.9,2.4,0.0,4.7,0.39
43,0,225,0,151.0,109.0,193.0,0.55,0.1,1.0,0.38
818,0,225,0,217.35,86.28,327.47,2.46,0.9,3.8,0.37
756,0,225,1,221.96,86.28,327.47,2.3,0.9,3.8,0.37
132,0,225,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.38
0,0,225,0,553.0,553.0,553.0,4.7,4.7,4.7,0.37
1310,0,225,0,87.63,59.9,129.0,1.97,0.3,4.5,0.36
0,15,226,0,58.97,58.97,58.97,2.7,2.7,2.7,0.0
1908,5,226,1,41.27,17.9,78.9,2.61,0.0,4.7,0.0
1381,5,226,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.5
1365,20,226,0,114.17,44.99,189.0,1.37,0.2,3.7,0.33
0,0,226,0,99.99,99.99,99.99,0.5,0.5,0.5,0.25
191,0,226,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.2
372,0,226,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.17
185,15,226,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.14
388,0,226,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.12
834,0,226,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.11
1261,0,226,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.1
1498,0,226,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.09
292,0,226,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.08
32,0,226,0,151.0,109.0,193.0,0.55,0.1,1.0,0.08
0,0,226,0,99.99,99.99,99.99,0.5,0.5,0.5,0.07
0,0,226,0,553.0,553.0,553.0,4.7,4.7,4.7,0.07
0,0,226,0,58.97,58.97,58.97,2.7,2.7,2.7,0.06
847,0,226,0,79.78,49.99,139.99,2.55,0.4,4.3,0.06
1707,0,226,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.06
0,5,226,0,99.99,99.99,99.99,0.5,0.5,0.5,0.11
289,0,226,0,151.0,109.0,193.0,0.55,0.1,1.0,0.1
0,0,226,0,553.0,553.0,553.0,4.7,4.7,4.7,0.1
0,10,226,0,553.0,553.0,553.0,4.7,4.7,4.7,0.09
1412,10,226,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.09
1267,0,226,0,79.78,49.99,139.99,2.55,0.4,4.3,0.08
512,0,226,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.08
573,20,226,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.12
96,0,226,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.11
1503,0,226,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.11
1198,0,226,0,114.17,44.99,189.0,1.37,0.2,3.7,0.1
479,15,226,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.1
142,15,226,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.13
87,15,226,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.12
585,10,226,0,217.35,86.28,327.47,2.46,0.9,3.8,0.12
74,0,226,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.12
24,0,226,0,71.85,64.8,78.9,2.5,0.4,4.6,0.11
1374,5,226,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.11
123,15,226,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.11
0,10,226,0,553.0,553.0,553.0,4.7,4.7,4.7,0.11
986,10,226,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.1
195,0,226,1,69.5,64.8,78.9,3.2,0.4,4.6,0.1
387,5,226,1,165.0,109.0,193.0,0.7,0.1,1.0,0.12
279,0,226,1,99.99,99.99,99.99,0.5,0.5,0.5,0.14
131,0,226,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.16
1560,0,226,0,114.17,44.99,189.0,1.37,0.2,3.7,0.16
14,20,226,0,71.85,64.8,78.9,2.5,0.4,4.6,0.16
1326,0,226,0,43.4,17.9,78.9,2.4,0.0,4.7,0.15
0,5,226,0,99.99,99.99,99.99,0.5,0.5,0.5,0.15
248,0,226,0,71.85,64.8,78.9,2.5,0.4,4.6,0.15
1299,0,226,0,79.78,49.99,139.99,2.55,0.4,4.3,0.14
0,0,226,0,553.0,553.0,553.0,4.7,4.7,4.7,0.14
945,0,226,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.14
108,10,226,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.13
237,0,226,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.13
1330,5,226,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.13
1261,5,226,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.13
2146,0,226,1,88.87,59.9,129.0,1.93,0.3,4.5,0.12
345,0,226,1,165.0,109.0,193.0,0.7,0.1,1.0,0.14
358,10,226,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.16
103,20,226,0,71.85,64.8,78.9,2.5,0.4,4.6,0.15
0,15,226,0,99.99,99.99,99.99,0.5,0.5,0.5,0.15
604,10,226,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.15
1123,0,226,0,114.17,44.99,189.0,1.37,0.2,3.7,0.15
1158,20,226,0,79.78,49.99,139.99,2.55,0.4,4.3,0.14
0,0,226,0,58.97,58.97,58.97,2.7,2.7,2.7,0.14
76,0,226,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.14
1386,15,226,1,84.35,49.99,139.99,2.71,0.4,4.3,0.14
1601,15,226,0,79.78,49.99,139.99,2.55,0.4,4.3,0.15
216,0,226,0,71.85,64.8,78.9,2.5,0.4,4.6,0.15
681,20,226,0,217.35,86.28,327.47,2.46,0.9,3.8,0.14
262,10,226,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.14
30,0,226,1,553.0,553.0,553.0,4.7,4.7,4.7,0.14
1080,20,226,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.15
1304,0,226,0,79.78,49.99,139.99,2.55,0.4,4.3,0.15
0,0,226,0,58.97,58.97,58.97,2.7,2.7,2.7,0.15
1281,0,226,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.15
249,0,226,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.14
39,5,226,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.14
1465,0,226,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.14
1254,20,226,0,79.78,49.99,139.99,2.55,0.4,4.3,0.15
1872,0,226,0,79.78,49.99,139.99,2.55,0.4,4.3,0.15
978,0,226,0,79.78,49.99,139.99,2.55,0.4,4.3,0.15
131,5,226,0,151.0,109.0,193.0,0.55,0.1,1.0,0.15
256,5,226,0,71.85,64.8,78.9,2.5,0.4,4.6,0.14
90,20,226,0,151.0,109.0,193.0,0.55,0.1,1.0,0.14
57,5,226,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.14
0,0,226,0,58.97,58.97,58.97,2.7,2.7,2.7,0.14
1815,15,226,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.14
1379,0,226,0,87.63,59.9,129.0,1.97,0.3,4.5,0.15
247,0,226,1,553.0,553.0,553.0,4.7,4.7,4.7,0.15
1502,0,226,0,79.78,49.99,139.99,2.55,0.4,4.3,0.16
89,15,226,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.15
38,10,226,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.15
21,5,226,0,151.0,109.0,193.0,0.55,0.1,1.0,0.15
0,0,226,0,99.99,99.99,99.99,0.5,0.5,0.5,0.15
0,0,226,0,99.99,99.99,99.99,0.5,0.5,0.5,0.15
69,15,226,0,151.0,109.0,193.0,0.55,0.1,1.0,0.15
1597,0,226,0,114.17,44.99,189.0,1.37,0.2,3.7,0.14
0,20,226,0,58.97,58.97,58.97,2.7,2.7,2.7,0.14
114,0,226,0,151.0,109.0,193.0,0.55,0.1,1.0,0.14
138,0,226,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.14
112,0,226,0,71.85,64.8,78.9,2.5,0.4,4.6,0.14
198,10,226,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.14
552,0,226,0,217.35,86.28,327.47,2.46,0.9,3.8,0.14
0,15,226,0,99.99,99.99,99.99,0.5,0.5,0.5,0.13
0,0,227,0,553.0,553.0,553.0,4.7,4.7,4.7,0.0
73,0,227,0,71.85,64.8,78.9,2.5,0.4,4.6,0.0
1473,0,227,0,43.4,17.9,78.9,2.4,0.0,4.7,0.0
1393,15,227,0,114.17,44.99,189.0,1.37,0.2,3.7,0.0
26,0,227,0,151.0,109.0,193.0,0.55,0.1,1.0,0.0
0,20,227,0,553.0,553.0,553.0,4.7,4.7,4.7,0.0
1091,0,227,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.0
227,10,227,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.0
1075,0,227,0,87.63,59.9,129.0,1.97,0.3,4.5,0.0
1574,0,227,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.0
994,10,227,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.0
974,0,227,0,43.4,17.9,78.9,2.4,0.0,4.7,0.09
0,20,227,0,58.97,58.97,58.97,2.7,2.7,2.7,0.08
622,0,227,0,217.35,86.28,327.47,2.46,0.9,3.8,0.08
1161,0,227,0,114.17,44.99,189.0,1.37,0.2,3.7,0.07
0,20,227,0,553.0,553.0,553.0,4.7,4.7,4.7,0.07
1088,20,227,1,41.27,17.9,78.9,2.61,0.0,4.7,0.06
1987,0,227,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.12
0,0,227,0,99.99,99.99,99.99,0.5,0.5,0.5,0.11
1121,15,227,0,114.17,44.99,189.0,1.37,0.2,3.7,0.11
1590,0,227,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.1
1431,0,227,0,79.78,49.99,139.99,2.55,0.4,4.3,0.1
0,0,227,0,58.97,58.97,58.97,2.7,2.7,2.7,0.09
260,0,227,0,151.0,109.0,193.0,0.55,0.1,1.0,0.09
126,10,227,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.08
492,0,227,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.08
0,10,227,0,99.99,99.99,99.99,0.5,0.5,0.5,0.08
462,20,227,1,165.0,109.0,193.0,0.7,0.1,1.0,0.07
1488,0,227,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.11
524,0,227,0,217.35,86.28,327.47,2.46,0.9,3.8,0.1
1242,5,227,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.1
0,5,227,0,553.0,553.0,553.0,4.7,4.7,4.7,0.1
882,0,227,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.09
294,0,227,1,99.99,99.99,99.99,0.5,0.5,0.5,0.09
1343,0,227,0,114.17,44.99,189.0,1.37,0.2,3.7,0.12
11,15,227,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.11
1666,0,227,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.11
301,0,227,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.11
0,5,227,0,99.99,99.99,99.99,0.5,0.5,0.5,0.11
1216,0,227,0,87.63,59.9,129.0,1.97,0.3,4.5,0.1
0,0,227,0,553.0,553.0,553.0,4.7,4.7,4.7,0.1
0,0,227,0,99.99,99.99,99.99,0.5,0.5,0.5,0.1
747,10,227,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.1
1337,0,227,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.09
655,5,227,0,217.35,86.28,327.47,2.46,0.9,3.8,0.09
1202,5,227,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.09
591,0,227,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.09
0,0,227,0,99.99,99.99,99.99,0.5,0.5,0.5,0.09
651,0,227,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.08
1411,0,227,0,87.63,59.9,129.0,1.97,0.3,4.5,0.08
1200,0,227,0,114.17,44.99,189.0,1.37,0.2,3.7,0.08
256,0,227,0,151.0,109.0,193.0,0.55,0.1,1.0,0.08
1701,0,227,0,87.63,59.9,129.0,1.97,0.3,4.5,0.08
1227,0,227,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.08
0,5,227,0,58.97,58.97,58.97,2.7,2.7,2.7,0.07
161,0,227,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.07
483,0,228,0,217.35,86.28,327.47,2.46,0.9,3.8,0.0
1560,20,228,0,79.78,49.99,139.99,2.55,0.4,4.3,0.0
543,0,228,0,217.35,86.28,327.47,2.46,0.9,3.8,0.0
0,0,228,0,58.97,58.97,58.97,2.7,2.7,2.7,0.0
1396,5,228,1,88.87,59.9,129.0,1.93,0.3,4.5,0.0
210,10,228,1,99.99,99.99,99.99,0.5,0.5,0.5,0.2
321,20,228,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.33
2015,20,228,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.43
166,10,228,1,553.0,553.0,553.0,4.7,4.7,4.7,0.5
1228,5,228,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.56
1818,0,228,0,79.78,49.99,139.99,2.55,0.4,4.3,0.5
28,0,228,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.45
1675,0,228,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.42
81,15,228,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.38
681,20,228,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.36
1355,0,228,0,79.78,49.99,139.99,2.55,0.4,4.3,0.4
362,0,228,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.38
91,0,228,1,553.0,553.0,553.0,4.7,4.7,4.7,0.41
99,0,228,0,151.0,109.0,193.0,0.55,0.1,1.0,0.44
1958,5,228,1,41.27,17.9,78.9,2.61,0.0,4.7,0.42
1777,0,228,0,43.4,17.9,78.9,2.4,0.0,4.7,0.45
183,0,228,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.43
0,15,228,0,553.0,553.0,553.0,4.7,4.7,4.7,0.41
0,0,228,0,99.99,99.99,99.99,0.5,0.5,0.5,0.39
22,20,228,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.38
1833,5,228,1,107.88,44.99,189.0,1.4,0.2,3.7,0.36
1458,0,228,0,43.4,17.9,78.9,2.4,0.0,4.7,0.38
0,0,228,0,553.0,553.0,553.0,4.7,4.7,4.7,0.37
659,0,228,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
1617,0,228,0,79.78,49.99,139.99,2.55,0.4,4.3,0.34
6,0,228,0,151.0,109.0,193.0,0.55,0.1,1.0,0.33
1262,0,228,0,114.17,44.99,189.0,1.37,0.2,3.7,0.32
1536,15,228,1,84.35,49.99,139.99,2.71,0.4,4.3,0.31
971,0,228,1,221.96,86.28,327.47,2.3,0.9,3.8,0.33
228,0,228,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.35
130,0,228,0,71.85,64.8,78.9,2.5,0.4,4.6,0.34
1466,0,228,0,87.63,59.9,129.0,1.97,0.3,4.5,0.33
41,0,228,1,99.99,99.99,99.99,0.5,0.5,0.5,0.32
286,0,228,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.34
1143,0,228,0,43.4,17.9,78.9,2.4,0.0,4.7,0.33
368,0,228,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.33
1516,0,228,0,79.78,49.99,139.99,2.55,0.4,4.3,0.32
0,0,228,0,553.0,553.0,553.0,4.7,4.7,4.7,0.31
1576,15,228,0,87.63,59.9,129.0,1.97,0.3,4.5,0.3
1334,5,228,1,84.35,49.99,139.99,2.71,0.4,4.3,0.3
1165,0,228,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.31
1244,5,228,1,84.35,49.99,139.99,2.71,0.4,4.3,0.3
1562,20,228,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.32
1221,0,228,0,79.78,49.99,139.99,2.55,0.4,4.3,0.33
151,0,228,0,71.85,64.8,78.9,2.5,0.4,4.6,0.33
166,5,228,0,151.0,109.0,193.0,0.55,0.1,1.0,0.32
203,20,228,0,151.0,109.0,193.0,0.55,0.1,1.0,0.31
910,0,228,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.31
458,20,228,1,165.0,109.0,193.0,0.7,0.1,1.0,0.3
0,0,228,0,58.97,58.97,58.97,2.7,2.7,2.7,0.31
728,0,228,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.31
1159,0,228,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.3
632,5,228,1,221.96,86.28,327.47,2.3,0.9,3.8,0.3
333,15,228,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.31
193,20,228,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.32
