session_length,discount,user_id,successful,mean_price,min_price,max_price,mean_rating,min_rating,max_rating,prev_success_ratio,category_Akcesoria_telefoniczne,category_Anteny_RTV,category_Audio,category_Biurowe_urządzenia_wielofunkcyjne,category_Drukarki_i_skanery,category_Gry_PlayStation3,category_Gry_Xbox_360,category_Gry_i_konsole,category_Gry_komputerowe,category_Gry_na_konsole,category_Komputery,category_Monitory,category_Monitory_LCD,category_Odtwarzacze_DVD,category_Odtwarzacze_mp3_i_mp4,category_Okulary_3D,category_Przenośne_audio_i_video,category_Sprzęt_RTV,category_Słuchawki,category_Tablety,category_Tablety_i_akcesoria,category_Telefony_i_akcesoria,category_Telefony_komórkowe,category_Telefony_stacjonarne,category_Telewizory_i_akcesoria,category_Video,category_Zestawy_głośnomówiące,category_Zestawy_słuchawkowe,Gdynia,Kraków,Poznań,Radom,Szczecin,Warszawa,Wrocław
1440,0,203,0,87.63,59.9,129.0,1.97,0.3,4.5,0.09,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,5,203,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.09,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1612,20,204,1,41.27,17.9,78.9,2.61,0.0,4.7,0.0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
274,20,204,1,553.0,553.0,553.0,4.7,4.7,4.7,1.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,0,204,0,71.85,64.8,78.9,2.5,0.4,4.6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1440,15,204,1,88.87,59.9,129.0,1.93,0.3,4.5,0.67,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
187,15,204,1,69.5,64.8,78.9,3.2,0.4,4.6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1404,15,204,0,79.78,49.99,139.99,2.55,0.4,4.3,0.8,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
387,0,204,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0
2021,0,204,1,41.27,17.9,78.9,2.61,0.0,4.7,0.57,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,204,0,99.99,99.99,99.99,0.5,0.5,0.5,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
986,0,204,0,217.35,86.28,327.47,2.46,0.9,3.8,0.56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,1,0
51,0,204,0,71.85,64.8,78.9,2.5,0.4,4.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245,0,204,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0
379,15,204,1,69.5,64.8,78.9,3.2,0.4,4.6,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10,204,0,58.97,58.97,58.97,2.7,2.7,2.7,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
49,0,204,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0
0,0,204,0,553.0,553.0,553.0,4.7,4.7,4.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1679,5,204,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.38,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,10,204,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.41,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
473,10,204,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0
266,0,204,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0
0,0,204,0,553.0,553.0,553.0,4.7,4.7,4.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1473,0,204,0,43.4,17.9,78.9,2.4,0.0,4.7,0.38,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
359,10,204,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,1,0
250,10,204,1,553.0,553.0,553.0,4.7,4.7,4.7,0.39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,204,0,99.99,99.99,99.99,0.5,0.5,0.5,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,0,204,0,553.0,553.0,553.0,4.7,4.7,4.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1228,0,204,0,43.4,17.9,78.9,2.4,0.0,4.7,0.38,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,204,0,58.97,58.97,58.97,2.7,2.7,2.7,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
140,0,204,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0
206,15,204,0,71.85,64.8,78.9,2.5,0.4,4.6,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1345,0,204,0,87.63,59.9,129.0,1.97,0.3,4.5,0.33,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1492,0,204,1,41.27,17.9,78.9,2.61,0.0,4.7,0.32,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466,0,204,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0
1583,5,204,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.36,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
976,15,204,1,221.96,86.28,327.47,2.3,0.9,3.8,0.35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,1,0
633,5,204,1,221.96,86.28,327.47,2.3,0.9,3.8,0.37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,1,0
0,0,204,0,58.97,58.97,58.97,2.7,2.7,2.7,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1654,0,204,0,79.78,49.99,139.99,2.55,0.4,4.3,0.38,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1374,10,204,1,88.87,59.9,129.0,1.93,0.3,4.5,0.37,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
726,10,205,0,217.35,86.28,327.47,2.46,0.9,3.8,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0
538,0,205,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,1,0,0
379,0,205,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,1,0,0
1049,0,205,0,43.4,17.9,78.9,2.4,0.0,4.7,0.0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,205,0,99.99,99.99,99.99,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1498,0,205,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.0,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,205,0,99.99,99.99,99.99,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0,0,205,0,553.0,553.0,553.0,4.7,4.7,4.7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1791,5,205,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1454,0,205,0,114.17,44.99,189.0,1.37,0.2,3.7,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,0
21,0,205,0,71.85,64.8,78.9,2.5,0.4,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77,0,205,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0
218,20,205,0,71.85,64.8,78.9,2.5,0.4,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
267,0,205,0,71.85,64.8,78.9,2.5,0.4,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,0,205,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115,20,205,0,151.0,109.0,193.0,0.55,0.1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
1676,0,205,0,114.17,44.99,189.0,1.37,0.2,3.7,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,0
268,10,205,0,151.0,109.0,193.0,0.55,0.1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
260,5,205,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1015,0,205,0,79.78,49.99,139.99,2.55,0.4,4.3,0.0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
285,0,205,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207,0,205,0,114.17,44.99,189.0,1.37,0.2,3.7,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,0
444,10,205,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
620,0,205,0,217.35,86.28,327.47,2.46,0.9,3.8,0.04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0
489,0,205,0,217.35,86.28,327.47,2.46,0.9,3.8,0.04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0
0,10,205,0,99.99,99.99,99.99,0.5,0.5,0.5,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
742,10,205,0,217.35,86.28,327.47,2.46,0.9,3.8,0.04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0
1223,0,205,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.04,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1596,0,205,0,43.4,17.9,78.9,2.4,0.0,4.7,0.04,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1116,0,205,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.03,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1531,0,205,0,114.17,44.99,189.0,1.37,0.2,3.7,0.03,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,0
0,0,205,0,553.0,553.0,553.0,4.7,4.7,4.7,0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,15,205,0,553.0,553.0,553.0,4.7,4.7,4.7,0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
959,5,205,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.03,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1743,0,205,0,43.4,17.9,78.9,2.4,0.0,4.7,0.06,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,15,205,0,553.0,553.0,553.0,4.7,4.7,4.7,0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,0,205,0,151.0,109.0,193.0,0.55,0.1,1.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
65,15,205,0,71.85,64.8,78.9,2.5,0.4,4.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1328,0,205,0,79.78,49.99,139.99,2.55,0.4,4.3,0.05,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,15,205,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.05,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1256,0,205,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.05,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,0,205,0,71.85,64.8,78.9,2.5,0.4,4.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,10,205,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0
1133,10,205,0,79.78,49.99,139.99,2.55,0.4,4.3,0.05,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
933,0,205,0,217.35,86.28,327.47,2.46,0.9,3.8,0.05,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0
164,15,205,1,58.97,58.97,58.97,2.7,2.7,2.7,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0
639,10,205,0,217.35,86.28,327.47,2.46,0.9,3.8,0.07,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0
1682,0,205,1,84.35,49.99,139.99,2.71,0.4,4.3,0.06,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1121,0,205,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.08,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1528,0,205,0,79.78,49.99,139.99,2.55,0.4,4.3,0.08,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1037,0,205,0,114.17,44.99,189.0,1.37,0.2,3.7,0.08,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,0
1963,0,205,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.08,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
738,0,205,0,217.35,86.28,327.47,2.46,0.9,3.8,0.08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0
1018,0,205,0,79.78,49.99,139.99,2.55,0.4,4.3,0.08,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,15,205,0,99.99,99.99,99.99,0.5,0.5,0.5,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1267,15,205,0,114.17,44.99,189.0,1.37,0.2,3.7,0.07,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,0
1323,0,205,0,114.17,44.99,189.0,1.37,0.2,3.7,0.07,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,0
1327,0,205,0,114.17,44.99,189.0,1.37,0.2,3.7,0.07,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,0
233,20,205,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0
655,0,205,0,217.35,86.28,327.47,2.46,0.9,3.8,0.08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0
264,20,205,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.08,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,15,205,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.08,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1123,15,205,0,114.17,44.99,189.0,1.37,0.2,3.7,0.08,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,0
122,20,205,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.08,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1427,0,205,1,107.88,44.99,189.0,1.4,0.2,3.7,0.08,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,1,0,0
1530,0,205,0,79.78,49.99,139.99,2.55,0.4,4.3,0.09,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1484,0,205,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.09,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10,205,0,553.0,553.0,553.0,4.7,4.7,4.7,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
848,5,205,0,87.63,59.9,129.0,1.97,0.3,4.5,0.09,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,205,0,553.0,553.0,553.0,4.7,4.7,4.7,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
623,0,205,1,221.96,86.28,327.47,2.3,0.9,3.8,0.09,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,1,0,0
113,10,205,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0
1468,0,205,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.1,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,205,0,99.99,99.99,99.99,0.5,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
325,0,205,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.09,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,1,0,0
263,15,206,1,69.5,64.8,78.9,3.2,0.4,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1590,0,206,0,43.4,17.9,78.9,2.4,0.0,4.7,1.0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
658,0,206,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1
1014,0,206,0,217.35,86.28,327.47,2.46,0.9,3.8,0.33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,1
1318,0,206,0,114.17,44.99,189.0,1.37,0.2,3.7,0.25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,1
1747,5,206,1,107.88,44.99,189.0,1.4,0.2,3.7,0.2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,1
1448,20,206,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.33,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,15,206,0,99.99,99.99,99.99,0.5,0.5,0.5,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,206,0,58.97,58.97,58.97,2.7,2.7,2.7,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
14,0,206,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
